,trial,choice,reward,cumulative_reward,model_id,loglik
1208,9,0,1,7,71483,-0.7400677048511941
1209,10,0,0,7,71483,-0.6241126351933566
1210,11,1,1,8,71483,-0.41420164557404565
1211,12,1,1,9,71483,-0.3458711260468511
1212,13,1,0,9,71483,-0.29821429534742244
1213,14,0,1,10,71483,-0.7967670543412579
1214,15,1,1,11,71483,-0.772205979876931
1215,16,1,0,11,71483,-0.6172335019016592
1216,17,1,0,11,71483,-1.0322611607315537
1217,18,0,1,12,71483,-0.2651154632917667
1218,19,0,1,13,71483,-0.2065650586672889
1219,20,0,1,14,71483,-0.16838152356906116
1220,21,0,1,15,71483,-0.14261114579912648
1221,22,0,1,16,71483,-0.12468167806745942
1222,23,0,1,17,71483,-0.11187996284100804
1223,24,0,1,18,71483,-0.10253981419943459
1224,25,0,1,19,71483,-0.09560296353620779
1225,26,0,1,20,71483,-0.0903757145542426
1226,27,0,1,21,71483,-0.08639006807763952
1227,28,0,1,22,71483,-0.08332203622487461
1228,29,1,0,22,71483,-2.554218668795362
1229,30,0,1,23,71483,-0.05083517044615057
1230,31,0,1,24,71483,-0.04965145930535278
1231,32,0,1,25,71483,-0.04872351253777696
1232,33,0,1,26,71483,-0.0479930649515659
1233,34,0,1,27,71483,-0.047416180423739164
1234,35,0,1,28,71483,-0.04695936820347039
1235,36,0,1,29,71483,-0.04659686903662774
1236,37,0,1,30,71483,-0.04630872239055427
1237,38,0,1,31,71483,-0.046079366164313025
1238,39,0,1,32,71483,-0.04589660654288717
1239,40,1,0,32,71483,-3.107333123413818
1240,41,0,1,33,71483,-0.03137452872578616
1241,42,0,1,34,71483,-0.03129418505954855
1242,43,0,1,35,71483,-0.03123002992847403
1243,44,0,1,36,71483,-0.03117877824324795
1244,45,0,1,37,71483,-0.03113781988068891
1245,46,0,1,38,71483,-0.031105078029572863
1246,47,0,1,39,71483,-0.031078898316262798
1247,48,0,1,40,71483,-0.03105796165669673
1248,49,0,1,41,71483,-0.03104121552108386
1249,50,0,1,42,71483,-0.03102781956839371
1250,51,0,1,43,71483,-0.031017102548046568
1251,52,0,1,44,71483,-0.03100852807027579
1252,53,0,0,44,71483,-0.0310016673793904
1253,54,0,0,44,71483,-0.08198234161347144
1254,55,0,0,44,71483,-0.17389430046502055
1255,56,0,0,44,71483,-0.3074618973223082
1256,57,0,0,44,71483,-0.47029883562420577
1257,58,1,1,45,71483,-0.7446660418796748
1258,59,0,0,45,71483,-1.0311562165765433
1259,60,1,1,46,71483,-0.3360041757641391
1260,61,1,1,47,71483,-0.20682162848337296
1261,62,1,1,48,71483,-0.13769113227214103
1262,63,1,1,49,71483,-0.09858192610640563
1263,64,1,1,50,71483,-0.0751442447726812
1264,65,1,1,51,71483,-0.0603466917091612
1265,66,1,1,52,71483,-0.050578816709668774
1266,67,1,1,53,71483,-0.04388811623847371
1267,68,1,1,54,71483,-0.03916430748080828
1268,69,1,1,55,71483,-0.03574616182882446
1269,70,1,1,56,71483,-0.03322316119619158
1270,71,1,1,57,71483,-0.031330835341545196
1271,72,1,1,58,71483,-0.02989314802507501
1272,73,0,0,58,71483,-3.56210401203426
1273,74,1,1,59,71483,-0.022220172284745442
1274,75,1,1,60,71483,-0.021558758965728005
1275,76,1,1,61,71483,-0.021043475997675747
1276,77,1,1,62,71483,-0.020639877455763067
1277,78,1,1,63,71483,-0.02032239450185823
1278,79,1,1,64,71483,-0.020071791429190456
1279,80,1,1,65,71483,-0.019873433502670436
1280,81,1,1,66,71483,-0.019716081878313772
1281,82,0,0,66,71483,-3.942462557215251
1282,83,1,1,67,71483,-0.01591058946399474
1283,84,1,1,68,71483,-0.015829626735335302
1284,85,1,1,69,71483,-0.015765124779815152
1285,86,1,1,70,71483,-0.01571369014332786
1286,87,1,1,71,71483,-0.015672645672236092
1287,88,1,1,72,71483,-0.01563987338674548
1288,89,1,0,72,71483,-0.015613693886565774
1289,90,1,1,73,71483,-0.04176390690640724
1290,91,1,1,74,71483,-0.03430713307005599
1291,92,1,1,75,71483,-0.02929631631252518
1292,93,1,1,76,71483,-0.025811798467794793
1293,94,1,1,77,71483,-0.02332058261880897
1294,95,1,1,78,71483,-0.02149929434867134
1295,96,1,1,79,71483,-0.020143654143170785
1296,97,1,1,80,71483,-0.019119956548200534
1297,98,1,1,81,71483,-0.018337929656024727
1298,99,1,1,82,71483,-0.017734956124228478
1299,100,1,1,83,71483,-0.017266572891957797
1300,1,1,1,1,11396,-0.016900566145279794
1301,2,1,0,1,11396,-0.01661319254850543
1302,3,0,1,2,11396,-3.148569392941583
1303,4,1,1,3,11396,-0.0979102432401694
1304,5,0,1,4,11396,-2.5648292788772094
1305,6,0,1,5,11396,-1.970353896989828
1306,7,0,1,6,11396,-1.531871184462389
1307,8,1,0,6,11396,-0.3520804801374706
1308,9,0,1,7,11396,-0.7096473737665228
1309,10,1,1,8,11396,-0.8589216647590435
1310,11,0,1,9,11396,-0.7063313041854986
1311,12,1,1,10,11396,-0.8239446430004552
1312,13,0,1,11,11396,-0.7036850617951199
1313,14,0,1,12,11396,-0.5993825705825341
1314,15,1,1,13,11396,-0.8962720644676742
1315,16,1,0,13,11396,-0.77518657582032
1316,17,0,1,14,11396,-0.3173332090387868
1317,18,0,1,15,11396,-0.28122147749654497
1318,19,0,1,16,11396,-0.25493640682829194
1319,20,0,1,17,11396,-0.23547814749850468
1320,21,1,0,17,11396,-1.618601472604596
1321,22,0,1,18,11396,-0.11999864994714701
1322,23,0,1,19,11396,-0.11367709009946665
1323,24,0,1,20,11396,-0.10884566793644056
1324,25,0,1,21,11396,-0.10511964353967762
1325,26,0,1,22,11396,-0.10222508091793503
1326,27,0,1,23,11396,-0.0999631862535646
1327,28,0,1,24,11396,-0.09818729893362
1328,29,0,1,25,11396,-0.09678768311851757
1329,30,1,0,25,11396,-2.3941921814431995
1330,31,0,1,26,11396,-0.05743323056652154
1331,32,0,1,27,11396,-0.05689697575419799
1332,33,0,1,28,11396,-0.05647130586251457
1333,34,0,1,29,11396,-0.05613286302617366
1334,35,1,0,29,11396,-2.9126471786005905
1335,36,0,1,30,11396,-0.03690967678822394
1336,37,0,1,31,11396,-0.03676646281505828
1337,38,0,1,32,11396,-0.0366522381761514
1338,39,1,0,32,11396,-3.3269960417236724
1339,40,0,1,33,11396,-0.026176876207315073
1340,41,0,1,34,11396,-0.026124482367050367
1341,42,0,1,35,11396,-0.026082624824752598
1342,43,0,1,36,11396,-0.0260491728651157
1343,44,0,1,37,11396,-0.026022430923352668
1344,45,0,1,38,11396,-0.026001048191645268
1345,46,0,1,39,11396,-0.025983947543578315
1346,47,0,1,40,11396,-0.025970269458934016
1347,48,0,1,41,11396,-0.025959327660884386
1348,49,0,1,42,11396,-0.025950573940456908
1349,50,0,1,43,11396,-0.02594357021491382
1350,51,0,1,44,11396,-0.025937966299749673
1351,52,0,1,45,11396,-0.02593348220497753
1352,53,0,0,45,11396,-0.025929894021360523
1353,54,0,0,45,11396,-0.06885649545462391
1354,55,0,0,45,11396,-0.1471027102732349
1355,56,1,1,46,11396,-1.4654078240719657
1356,57,1,1,47,11396,-0.9591832453387011
1357,58,1,1,48,11396,-0.6416864962486328
1358,59,1,1,49,11396,-0.4477719063949365
1359,60,1,1,50,11396,-0.3286833234662063
1360,61,1,1,51,11396,-0.25371534869226736
1361,62,0,0,51,11396,-1.6856186904201305
1362,63,1,1,52,11396,-0.1278393504177251
1363,64,1,1,53,11396,-0.10675440666728139
1364,65,1,1,54,11396,-0.09229807056241185
1365,66,1,1,55,11396,-0.08209401158393131
1366,67,1,1,56,11396,-0.07471605404453473
1367,68,1,1,57,11396,-0.06927542744248591
1368,69,1,1,58,11396,-0.06519871889466745
1369,70,1,1,59,11396,-0.062104209558087396
1370,71,1,1,60,11396,-0.05973060420857929
1371,72,1,1,61,11396,-0.057894591795161605
1372,73,1,1,62,11396,-0.05646478602287408
1373,74,1,1,63,11396,-0.05534525859300436
1374,75,0,0,63,11396,-2.937308521999359
1375,76,1,1,64,11396,-0.0364907017085464
1376,77,1,1,65,11396,-0.03602109111365925
1377,78,1,1,66,11396,-0.03564953028009781
1378,79,1,1,67,11396,-0.035354875206295114
1379,80,1,1,68,11396,-0.035120780121783955
1380,81,1,1,69,11396,-0.03493452563924167
1381,82,1,1,70,11396,-0.03478616099132363
1382,83,1,1,71,11396,-0.034667867234852386
1383,84,1,1,72,11396,-0.03457347862608042
1384,85,1,1,73,11396,-0.03449811902372476
1385,86,1,1,74,11396,-0.034437923148980226
1386,87,1,1,75,11396,-0.03438982124746901
1387,88,1,1,76,11396,-0.03435137165563674
1388,89,1,0,76,11396,-0.03432062991499801
1389,90,1,1,77,11396,-0.09047050602165732
1390,91,1,1,78,11396,-0.07467153442054615
1391,92,1,1,79,11396,-0.06397531417139651
1392,93,1,1,80,11396,-0.05649838069188816
1393,94,0,0,80,11396,-2.9987847278992827
1394,95,1,1,81,11396,-0.03710375975805174
1395,96,1,1,82,11396,-0.034231189565743725
1396,97,1,1,83,11396,-0.0320906894321864
1397,98,1,1,84,11396,-0.03047295949629829
1398,99,1,1,85,11396,-0.029236343090557643
1399,100,1,1,86,11396,-0.028282388924325923
1400,1,0,1,1,77398,-3.605815485897216
1401,2,0,1,2,77398,-2.8988884037462346
1402,3,1,0,2,77398,-0.09990638210848221
1403,4,0,0,2,77398,-1.5224588018645564
1404,5,0,1,3,77398,-1.9557717711099152
1405,6,0,1,4,77398,-1.4837802129652984
1406,7,0,1,5,77398,-1.1471311512760158
1407,8,0,1,6,77398,-0.9104457069613995
1408,9,1,0,6,77398,-0.6443532682257104
1409,10,0,0,6,77398,-0.4093018490396007
1410,11,0,1,7,77398,-0.734001904554163
1411,12,0,1,8,77398,-0.5507085729680805
1412,13,0,1,9,77398,-0.4305609164420165
1413,14,0,1,10,77398,-0.35031955829561884
1414,15,0,1,11,77398,-0.2954498566387608
1415,16,0,1,12,77398,-0.2570142444823103
1416,17,0,1,13,77398,-0.22948270595372505
1417,18,1,0,13,77398,-1.6665071834185152
1418,19,0,1,14,77398,-0.11740950806218609
1419,20,0,1,15,77398,-0.108675803736806
1420,21,0,1,16,77398,-0.10213273651271133
1421,22,0,1,17,77398,-0.09716747015105234
1422,23,0,1,18,77398,-0.0933600868761583
1423,24,0,1,19,77398,-0.09041589971073985
1424,25,0,1,20,77398,-0.08812371055832595
1425,26,0,1,21,77398,-0.08632936361931118
1426,27,0,1,22,77398,-0.08491855559432038
1427,28,0,1,23,77398,-0.08380539079171427
1428,29,0,1,24,77398,-0.0829245880398342
1429,30,0,1,25,77398,-0.08222606241433018
1430,31,0,1,26,77398,-0.08167108518173273
1431,32,0,1,27,77398,-0.08122951438281317
1432,33,0,1,28,77398,-0.08087776599913603
1433,34,0,1,29,77398,-0.08059730684222347
1434,35,0,1,30,77398,-0.08037352127705613
1435,36,0,1,31,77398,-0.08019485001928486
1436,37,0,1,32,77398,-0.08005212975897318
1437,38,0,1,33,77398,-0.07993808289932137
1438,39,0,1,34,77398,-0.07984692075442057
1439,40,0,1,35,77398,-0.07977403332992224
1440,41,0,1,36,77398,-0.07971574572430637
1441,42,0,1,37,77398,-0.07966912615084372
1442,43,0,1,38,77398,-0.0796318341934437
1443,44,0,1,39,77398,-0.07960200057525582
1444,45,0,1,40,77398,-0.07957813170943796
1445,46,0,1,41,77398,-0.07955903380403115
1446,47,0,1,42,77398,-0.07954375243786517
1447,48,0,1,43,77398,-0.07953152440419212
1448,49,0,1,44,77398,-0.07952173929952364
1449,50,0,1,45,77398,-0.07951390886513988
1450,51,0,1,46,77398,-0.07950764250340754
1451,52,0,1,47,77398,-0.07950262771684775
1452,53,0,0,47,77398,-0.079498614474783
1453,54,0,0,47,77398,-0.20257065267550795
1454,55,1,1,48,77398,-1.0996359973406262
1455,56,1,1,49,77398,-0.7965182534166407
1456,57,0,0,49,77398,-0.7988080707846771
1457,58,1,1,50,77398,-0.35866837589205525
1458,59,1,1,51,77398,-0.2728251896066455
1459,60,1,1,52,77398,-0.2175636692220954
1460,61,1,1,53,77398,-0.18078841354654263
1461,62,0,0,53,77398,-1.9376090223614943
1462,63,1,1,54,77398,-0.09610858125071323
1463,64,1,1,55,77398,-0.08481241797278566
1464,65,1,1,56,77398,-0.07669945506219075
1465,66,1,1,57,77398,-0.07074949021432747
1466,67,1,1,58,77398,-0.06631088617426745
1467,68,1,1,59,77398,-0.06295374179442818
1468,69,1,1,60,77398,-0.060386122607287936
1469,70,1,1,61,77398,-0.058404654291504446
1470,71,1,1,62,77398,-0.05686445624003842
1471,72,1,1,63,77398,-0.055660301114102584
1472,73,1,1,64,77398,-0.054714482507244706
1473,74,1,1,65,77398,-0.05396880160474925
1474,75,1,1,66,77398,-0.05337914838615955
1475,76,1,1,67,77398,-0.052911756800488714
1476,77,1,1,68,77398,-0.05254056468199233
1477,78,1,1,69,77398,-0.05224531847682261
1478,79,1,1,70,77398,-0.052010190321194305
1479,80,1,1,71,77398,-0.051822754269096646
1480,81,1,1,72,77398,-0.051673218723821
1481,82,1,1,73,77398,-0.05155384459815797
1482,83,1,1,74,77398,-0.05145850009115977
1483,84,1,1,75,77398,-0.051382317274521444
1484,85,1,1,76,77398,-0.05132142542679816
1485,86,1,1,77,77398,-0.05127274280448623
1486,87,0,0,77,77398,-2.9968630870742015
1487,88,1,1,78,77398,-0.03430672922641795
1488,89,1,0,78,77398,-0.03428570470744673
1489,90,1,1,79,77398,-0.09040082593297893
1490,91,1,1,80,77398,-0.07462679955840819
1491,92,1,1,81,77398,-0.06394590280508225
1492,93,1,1,82,77398,-0.05647878000247997
1493,94,1,1,83,77398,-0.051119809208804906
1494,95,1,1,84,77398,-0.047190950250266976
1495,96,0,0,84,77398,-3.13971235548022
1496,97,1,1,85,77398,-0.03208596035595139
1497,98,1,1,86,77398,-0.03046991580697667
1498,99,1,1,87,77398,-0.02923453569385394
1499,100,1,1,88,77398,-0.0282815030263025
1500,1,0,1,1,55303,-3.6058222856805084
1501,2,1,0,1,55303,-0.05665828581618322
1502,3,1,0,1,55303,-0.14395464284287485
1503,4,0,0,1,55303,-1.375077486559676
1504,5,0,1,2,55303,-1.6956449965574119
1505,6,0,1,3,55303,-1.1864356659334483
1506,7,0,1,4,55303,-0.845936791882773
1507,8,0,1,5,55303,-0.623571656597483
1508,9,0,1,6,55303,-0.47854066976100057
1509,10,0,0,6,55303,-0.3825841477814477
1510,11,0,1,7,55303,-0.700523104589447
1511,12,0,1,8,55303,-0.5288803432628983
1512,13,0,1,9,55303,-0.41611024523832496
1513,14,1,0,9,55303,-1.24267587527221
1514,15,0,1,10,55303,-0.19639469025337236
1515,16,0,1,11,55303,-0.16466521793225586
1516,17,0,1,12,55303,-0.14274363310693391
1517,18,0,1,13,55303,-0.1271882379507787
1518,19,0,1,14,55303,-0.11589901379981093
1519,20,0,1,15,55303,-0.10755175372687477
1520,21,1,0,15,55303,-2.3400344858118953
1521,22,0,1,16,55303,-0.06260154877651936
1522,23,0,1,17,55303,-0.059602915111818956
1523,24,0,1,18,55303,-0.05730389698048434
1524,25,0,1,19,55303,-0.05552622325933053
1525,26,0,1,20,55303,-0.05414224908268635
1526,27,0,1,21,55303,-0.05305885723696275
1527,28,0,1,22,55303,-0.05220702525674139
1528,29,0,1,23,55303,-0.05153489335576108
1529,30,0,1,24,55303,-0.051003050715665285
1530,31,0,1,25,55303,-0.0505812611744765
1531,32,0,1,26,55303,-0.05024614398231807
1532,33,0,1,27,55303,-0.04997950175853897
1533,34,0,1,28,55303,-0.04976709580701849
1534,35,1,0,28,55303,-3.028506455567695
1535,36,0,1,29,55303,-0.03349144385818805
1536,37,0,1,30,55303,-0.033399459981870105
1537,38,0,1,31,55303,-0.033326021969633336
1538,39,0,1,32,55303,-0.03326736208602318
1539,40,0,1,33,55303,-0.033220488256982116
1540,41,0,1,34,55303,-0.03318302074152532
1541,42,0,1,35,55303,-0.0331530644813642
1542,43,0,1,36,55303,-0.033129108888652316
1543,44,0,1,37,55303,-0.03310994888524059
1544,45,0,1,38,55303,-0.03309462250007173
1545,46,0,1,39,55303,-0.033082361432032865
1546,47,0,1,40,55303,-0.033072551806819395
1547,48,1,0,40,55303,-3.425775739667724
1548,49,0,1,41,55303,-0.024100393270833954
1549,50,0,1,42,55303,-0.024095795188460202
1550,51,1,1,43,55303,-3.7378925085007837
1551,52,0,1,44,55303,-0.04992704557867259
1552,53,0,0,44,55303,-0.049921021876852927
1553,54,0,0,44,55303,-0.13006609896652285
1554,55,1,1,45,55303,-1.444148561843789
1555,56,1,1,46,55303,-1.0255498053138028
1556,57,1,1,47,55303,-0.7477566563626086
1557,58,1,1,48,55303,-0.5655842053223068
1558,59,1,1,49,55303,-0.4453046566349629
1559,60,1,1,50,55303,-0.364447044282752
1560,61,1,1,51,55303,-0.30884471732899754
1561,62,1,1,52,55303,-0.26971396391680785
1562,63,1,1,53,55303,-0.24157765541612633
1563,64,0,0,53,55303,-1.618216793063985
1564,65,1,1,54,55303,-0.12262663874642171
1565,66,1,1,55,55303,-0.11371835716744785
1566,67,1,1,56,55303,-0.10703267025878237
1567,68,1,1,57,55303,-0.10195197179358055
1568,69,1,1,58,55303,-0.09805164633126495
1569,70,1,1,59,55303,-0.09503284468936074
1570,71,1,1,60,55303,-0.0926808536528129
1571,72,1,1,61,55303,-0.09083862072319572
1572,73,1,1,62,55303,-0.08938948710984776
1573,74,1,1,63,55303,-0.08824565593942535
1574,75,1,1,64,55303,-0.08734031799574159
1575,76,1,1,65,55303,-0.08662216312304996
1576,77,1,1,66,55303,-0.08605148144661869
1577,78,1,1,67,55303,-0.08559734587281129
1578,79,1,1,68,55303,-0.08523554431039669
1579,80,1,1,69,55303,-0.08494704120850553
1580,81,1,1,70,55303,-0.08471681912870564
1581,82,1,1,71,55303,-0.08453299740246259
1582,83,1,1,72,55303,-0.0843861556439651
1583,84,1,1,73,55303,-0.08426881060672936
1584,85,1,1,74,55303,-0.08417500908264874
1585,86,1,1,75,55303,-0.08410000944933098
1586,87,0,0,75,55303,-2.5181877810690985
1587,88,1,1,76,55303,-0.05122089362544715
1588,89,1,0,76,55303,-0.05119117736361079
1589,90,1,1,77,55303,-0.1331972172250156
1590,91,1,1,78,55303,-0.11036024663301178
1591,92,1,1,79,55303,-0.09480396588566731
1592,93,1,1,80,55303,-0.08388285254717374
1593,94,1,1,81,55303,-0.07602156806614163
1594,95,1,1,82,55303,-0.07024557118597384
1595,96,1,1,83,55303,-0.0659303111515364
1596,97,1,1,84,55303,-0.06266251929865435
1597,98,1,1,85,55303,-0.060160807708444085
1598,99,1,1,86,55303,-0.05822869020719035
1599,100,1,1,87,55303,-0.056725908121726794
1600,1,1,1,1,4166,-0.05555041233786169
1601,2,1,0,1,4166,-0.05462673063859257
1602,3,1,0,1,4166,-0.140010789483182
1603,4,0,0,1,4166,-1.3927638165606928
1604,5,1,1,2,4166,-0.19837172070164277
1605,6,1,0,2,4166,-0.14141491019025326
1606,7,0,1,3,4166,-1.4482889966587094
1607,8,0,1,4,4166,-0.9802216887512062
1608,9,1,0,4,4166,-0.7066567822723411
1609,10,0,0,4,4166,-0.4409271260807315
1610,11,0,1,5,4166,-0.6824648371917459
1611,12,1,1,6,4166,-1.0147707338455614
1612,13,0,1,7,4166,-0.6845886138270456
1613,14,1,0,7,4166,-0.9443837163178401
1614,15,0,1,8,4166,-0.3100134739401769
1615,16,1,0,8,4166,-1.5884629753482868
1616,17,0,1,9,4166,-0.15178928112238355
1617,18,0,1,10,4166,-0.11696582765624378
1618,19,0,1,11,4166,-0.09467073685801933
1619,20,0,1,12,4166,-0.07980733311180704
1620,21,0,1,13,4166,-0.06955272169886548
1621,22,0,1,14,4166,-0.06227380542698264
1622,23,0,1,15,4166,-0.05698541164782471
1623,24,0,1,16,4166,-0.053069822881698044
1624,25,0,1,17,4166,-0.05012596653713578
1625,26,0,1,18,4166,-0.04788520316612507
1626,27,0,1,19,4166,-0.04616258552307937
1627,28,0,1,20,4166,-0.04482768699197524
1628,29,0,1,21,4166,-0.04378659155108172
1629,30,0,1,22,4166,-0.042970450260909135
1630,31,0,1,23,4166,-0.042328013851994306
1631,32,0,1,24,4166,-0.04182063830146345
1632,33,0,1,25,4166,-0.04141886753858492
1633,34,0,1,26,4166,-0.04110004588205569
1634,35,0,1,27,4166,-0.040846617850867496
1635,36,0,1,28,4166,-0.04064489647459993
1636,37,0,1,29,4166,-0.04048415722462956
1637,38,0,1,30,4166,-0.04035596241924948
1638,39,0,1,31,4166,-0.04025365152015223
1639,40,0,1,32,4166,-0.04017195267597243
1640,41,0,1,33,4166,-0.0401066841108055
1641,42,0,1,34,4166,-0.04005452290575829
1642,43,0,1,35,4166,-0.04001282487467781
1643,44,0,1,36,4166,-0.03997948353577064
1644,45,1,1,37,4166,-3.239965941142636
1645,46,0,1,38,4166,-0.07442593541294043
1646,47,0,1,39,4166,-0.07438687764014955
1647,48,0,1,40,4166,-0.07435563293783747
1648,49,0,1,41,4166,-0.07433063611719376
1649,50,1,1,42,4166,-2.636426425738123
1650,51,1,1,43,4166,-2.1713657572557135
1651,52,1,1,44,4166,-1.8178668348213014
1652,53,0,0,44,4166,-0.23826835563676546
1653,54,0,0,44,4166,-0.5481219118714544
1654,55,1,1,45,4166,-0.48009631537013625
1655,56,0,0,45,4166,-1.1344972637428736
1656,57,1,1,46,4166,-0.22323473619025666
1657,58,1,1,47,4166,-0.18460439918129676
1658,59,1,1,48,4166,-0.15818274168381172
1659,60,1,1,49,4166,-0.139599370351946
1660,61,1,1,50,4166,-0.12621373525294943
1661,62,1,1,51,4166,-0.1163783037234788
1662,63,1,1,52,4166,-0.10903206170120494
1663,64,1,1,53,4166,-0.10347109184952158
1664,65,1,1,54,4166,-0.0992155233396037
1665,66,1,1,55,4166,-0.0959301493413175
1666,67,1,1,56,4166,-0.09337571704555883
1667,68,1,1,57,4166,-0.09137822009815383
1668,69,1,1,58,4166,-0.08980903638484378
1669,70,1,1,59,4166,-0.08857176573938548
1670,71,0,0,59,4166,-2.4785276680449724
1671,72,1,1,60,4166,-0.053426782377904505
1672,73,1,1,61,4166,-0.05294571228537853
1673,74,1,1,62,4166,-0.05256374084615732
1674,75,1,1,63,4166,-0.05225997417341725
1675,76,1,1,64,4166,-0.052018094539972595
1676,77,1,1,65,4166,-0.0518252981744377
1677,78,1,1,66,4166,-0.05167150007705827
1678,79,1,1,67,4166,-0.0515487320280937
1679,80,1,1,68,4166,-0.051450682453690035
1680,81,1,1,69,4166,-0.0513723418422117
1681,82,1,1,70,4166,-0.05130972761967907
1682,83,1,1,71,4166,-0.05125966945494083
1683,84,1,1,72,4166,-0.05121964092711253
1684,85,1,1,73,4166,-0.051187627028871224
1685,86,1,1,74,4166,-0.051162019543771114
1686,87,1,1,75,4166,-0.05114153421869093
1687,88,1,1,76,4166,-0.051125145052504165
1688,89,1,0,76,4166,-0.051112032074723784
1689,90,1,1,77,4166,-0.1330325329321623
1690,91,1,1,78,4166,-0.11024447229429894
1691,92,1,1,79,4166,-0.0947191360994204
1692,93,1,1,80,4166,-0.08381834701891766
1693,94,1,1,81,4166,-0.07597085964423818
1694,95,1,1,82,4166,-0.0702044995824136
1695,96,1,1,83,4166,-0.06589613541172042
1696,97,1,1,84,4166,-0.06263337939162505
1697,98,1,1,85,4166,-0.06013540808893325
1698,99,1,1,86,4166,-0.058206107786215974
1699,100,1,1,87,4166,-0.05670547218487595
1700,1,0,1,1,3906,-2.918439885678892
1701,2,0,1,2,3906,-2.371981692248112
1702,3,0,1,3,3906,-1.9553456091085144
1703,4,0,0,3,3906,-1.6409876155010272
1704,5,0,1,4,3906,-2.2352180658456517
1705,6,0,1,5,3906,-1.8518647796822107
1706,7,1,1,6,3906,-0.23502596866037959
1707,8,1,0,6,3906,-0.2314446786068146
1708,9,1,0,6,3906,-0.5289046832881703
1709,10,0,0,6,3906,-0.5022156644310213
1710,11,0,1,7,3906,-0.8479426342805687
1711,12,0,1,8,3906,-0.627188375483928
1712,13,0,1,9,3906,-0.4828128375216266
1713,14,0,1,10,3906,-0.3870329722101689
1714,15,0,1,11,3906,-0.3220902535310425
1715,16,0,1,12,3906,-0.27699054311525145
1716,17,1,0,12,3906,-1.5267002073039453
1717,18,1,0,12,3906,-2.050190948996899
1718,19,0,1,13,3906,-0.08542186062720356
1719,20,0,1,14,3906,-0.07672473686620249
1720,21,0,1,15,3906,-0.07038419785077463
1721,22,0,1,16,3906,-0.0656769707066648
1722,23,0,1,17,3906,-0.06213047394412172
1723,24,0,1,18,3906,-0.05942651537526526
1724,25,0,1,19,3906,-0.05734507900868534
1725,26,0,1,20,3906,-0.05573044327049863
1726,27,0,1,21,3906,-0.05447013742127259
1727,28,0,1,22,3906,-0.05348150132920895
1728,29,0,1,23,3906,-0.05270287543469405
1729,30,0,1,24,3906,-0.052087684824683116
1730,31,0,1,25,3906,-0.0516003771025316
1731,32,0,1,26,3906,-0.05121357538600464
1732,33,0,1,27,3906,-0.05090604531824175
1733,34,0,1,28,3906,-0.05066121868505592
1734,35,0,1,29,3906,-0.05046610502699889
1735,36,0,1,30,3906,-0.05031047860527643
1736,37,0,1,31,3906,-0.05018626403852787
1737,38,0,1,32,3906,-0.05008706745550716
1738,39,0,1,33,3906,-0.05000781567987837
1739,40,0,1,34,3906,-0.049944476583844065
1740,41,1,0,34,3906,-3.0227009071784305
1741,42,0,1,35,3906,-0.03358772335093316
1742,43,0,1,36,3906,-0.03356024554261823
1743,44,0,1,37,3906,-0.033538270280482244
1744,45,0,1,38,3906,-0.03352069311443053
1745,46,0,1,39,3906,-0.033506632188447884
1746,47,0,1,40,3906,-0.033495383050917156
1747,48,0,1,41,3906,-0.033486382756114944
1748,49,0,1,42,3906,-0.033479181304991563
1749,50,0,1,43,3906,-0.033473418898007666
1750,51,0,1,44,3906,-0.033468807800053534
1751,52,0,1,45,3906,-0.03346511787129737
1752,53,0,0,45,3906,-0.03346216501584002
1753,54,1,1,46,3906,-2.470584509514228
1754,55,1,1,47,3906,-1.873857489740855
1755,56,1,1,48,3906,-1.437934382452447
1756,57,0,0,48,3906,-0.3918751033725587
1757,58,1,1,49,3906,-0.661425974774124
1758,59,1,1,50,3906,-0.5087960590418246
1759,60,1,1,51,3906,-0.4073472270515663
1760,61,1,1,52,3906,-0.3385109741620124
1761,62,0,0,52,3906,-1.3772799026382765
1762,63,1,1,53,3906,-0.16381267934673838
1763,64,1,1,54,3906,-0.14361044119928373
1764,65,1,1,55,3906,-0.12913727360076088
1765,66,1,1,56,3906,-0.11855039573964794
1766,67,1,1,57,3906,-0.11067197057317954
1767,68,0,0,57,3906,-2.3083136922476832
1768,69,1,1,58,3906,-0.06408434776689244
1769,70,1,1,59,3906,-0.061252964933331544
1770,71,1,1,60,3906,-0.0590746826436466
1771,72,0,0,60,3906,-2.8865158126001003
1772,73,1,1,61,3906,-0.03846546863157089
1773,74,1,1,62,3906,-0.03757397841103299
1774,75,1,1,63,3906,-0.03687513105812772
1775,76,1,1,64,3906,-0.036325032226179166
1776,77,1,1,65,3906,-0.03589058649621373
1777,78,1,1,66,3906,-0.03554656862523828
1778,79,1,1,67,3906,-0.03527357780400255
1779,80,1,1,68,3906,-0.03505658113707219
1780,81,1,1,69,3906,-0.0348838586157964
1781,82,1,1,70,3906,-0.03474622708333176
1782,83,1,1,71,3906,-0.03463646163893511
1783,84,1,1,72,3906,-0.03454885913897782
1784,85,1,1,73,3906,-0.03447890554459029
1785,86,1,1,74,3906,-0.034423020215172476
1786,87,1,1,75,3906,-0.03437835791626412
1787,88,1,1,76,3906,-0.03434265458194903
1788,89,1,0,76,3906,-0.03431410655603634
1789,90,0,1,77,3906,-2.4477548827914557
1790,91,1,1,78,3906,-0.16985001876649697
